item_id,clothing_type,color,sleeve_length,style,rating,preferred,image_url
2113,jacket,green,short,casual,2,1,https://example.com/images/item_2113.jpg
2114,shirt,green,long,formal,4,1,https://example.com/images/item_2114.jpg
2115,jacket,blue,short,formal,4,0,https://example.com/images/item_2115.jpg
2116,pants,white,long,casual,3,0,https://example.com/images/item_2116.jpg
2117,jacket,green,short,formal,3,1,https://example.com/images/item_2117.jpg
2118,jacket,white,short,casual,5,0,https://example.com/images/item_2118.jpg
2119,skirt,black,long,formal,4,0,https://example.com/images/item_2119.jpg
2120,skirt,black,short,formal,1,0,https://example.com/images/item_2120.jpg
2121,shirt,red,short,casual,3,0,https://example.com/images/item_2121.jpg
2122,pants,green,short,formal,2,0,https://example.com/images/item_2122.jpg
2123,jacket,grey,long,casual,2,0,https://example.com/images/item_2123.jpg
2124,skirt,green,long,casual,1,1,https://example.com/images/item_2124.jpg
2125,jacket,grey,long,casual,2,0,https://example.com/images/item_2125.jpg
2126,pants,blue,long,casual,3,1,https://example.com/images/item_2126.jpg
2127,shirt,green,short,casual,4,1,https://example.com/images/item_2127.jpg
2128,dress,red,short,casual,1,1,https://example.com/images/item_2128.jpg
2129,pants,green,long,formal,4,1,https://example.com/images/item_2129.jpg
2130,pants,grey,long,casual,5,0,https://example.com/images/item_2130.jpg
2131,skirt,black,long,formal,2,0,https://example.com/images/item_2131.jpg
2132,dress,green,long,formal,4,1,https://example.com/images/item_2132.jpg
2133,pants,red,long,formal,3,1,https://example.com/images/item_2133.jpg
2134,shirt,red,short,formal,5,0,https://example.com/images/item_2134.jpg
2135,skirt,green,short,casual,1,1,https://example.com/images/item_2135.jpg
2136,skirt,white,long,casual,5,1,https://example.com/images/item_2136.jpg
2137,dress,black,short,casual,2,1,https://example.com/images/item_2137.jpg
2138,skirt,black,short,formal,5,1,https://example.com/images/item_2138.jpg
2139,shirt,red,short,formal,3,1,https://example.com/images/item_2139.jpg
2140,dress,blue,short,formal,2,1,https://example.com/images/item_2140.jpg
2141,pants,white,short,casual,4,0,https://example.com/images/item_2141.jpg
2142,pants,blue,short,formal,4,1,https://example.com/images/item_2142.jpg
2143,dress,white,long,casual,2,0,https://example.com/images/item_2143.jpg
2144,shirt,green,long,casual,5,0,https://example.com/images/item_2144.jpg
2145,shirt,grey,long,casual,2,0,https://example.com/images/item_2145.jpg
2146,skirt,white,short,formal,4,0,https://example.com/images/item_2146.jpg
2147,shirt,black,short,casual,3,1,https://example.com/images/item_2147.jpg
2148,skirt,black,short,formal,3,1,https://example.com/images/item_2148.jpg
2149,shirt,red,long,casual,5,0,https://example.com/images/item_2149.jpg
2150,dress,red,short,casual,1,0,https://example.com/images/item_2150.jpg
2151,dress,grey,short,formal,3,1,https://example.com/images/item_2151.jpg
2152,pants,white,long,casual,2,0,https://example.com/images/item_2152.jpg
2153,skirt,red,long,formal,1,1,https://example.com/images/item_2153.jpg
2154,jacket,blue,long,casual,1,1,https://example.com/images/item_2154.jpg
2155,dress,grey,short,casual,1,0,https://example.com/images/item_2155.jpg
2156,shirt,white,short,casual,1,0,https://example.com/images/item_2156.jpg
2157,jacket,blue,long,casual,4,0,https://example.com/images/item_2157.jpg
2158,jacket,red,short,formal,5,0,https://example.com/images/item_2158.jpg
2159,shirt,black,short,formal,1,0,https://example.com/images/item_2159.jpg
2160,skirt,green,short,formal,5,1,https://example.com/images/item_2160.jpg
2161,dress,white,short,casual,3,0,https://example.com/images/item_2161.jpg
2162,dress,red,long,formal,1,1,https://example.com/images/item_2162.jpg
2163,dress,grey,short,casual,5,0,https://example.com/images/item_2163.jpg
2164,dress,red,short,formal,4,0,https://example.com/images/item_2164.jpg
2165,skirt,black,short,formal,1,1,https://example.com/images/item_2165.jpg
2166,skirt,black,long,formal,3,1,https://example.com/images/item_2166.jpg
2167,pants,green,short,casual,5,1,https://example.com/images/item_2167.jpg
2168,dress,blue,short,casual,1,1,https://example.com/images/item_2168.jpg
2169,shirt,white,long,casual,4,1,https://example.com/images/item_2169.jpg
2170,jacket,red,long,formal,3,1,https://example.com/images/item_2170.jpg
2171,shirt,black,short,formal,3,0,https://example.com/images/item_2171.jpg
2172,shirt,grey,short,casual,3,1,https://example.com/images/item_2172.jpg
2173,pants,red,long,formal,4,0,https://example.com/images/item_2173.jpg
2174,jacket,blue,long,formal,5,0,https://example.com/images/item_2174.jpg
2175,jacket,grey,short,formal,3,0,https://example.com/images/item_2175.jpg
2176,jacket,black,short,formal,4,0,https://example.com/images/item_2176.jpg
2177,skirt,white,short,formal,4,1,https://example.com/images/item_2177.jpg
2178,skirt,green,short,formal,3,0,https://example.com/images/item_2178.jpg
2179,jacket,blue,long,casual,1,1,https://example.com/images/item_2179.jpg
2180,dress,white,short,formal,3,1,https://example.com/images/item_2180.jpg
2181,jacket,grey,long,formal,2,1,https://example.com/images/item_2181.jpg
2182,shirt,grey,long,formal,4,0,https://example.com/images/item_2182.jpg
2183,skirt,grey,long,casual,4,0,https://example.com/images/item_2183.jpg
2184,pants,red,short,formal,1,1,https://example.com/images/item_2184.jpg
2185,jacket,green,long,formal,2,1,https://example.com/images/item_2185.jpg
2186,shirt,grey,short,casual,2,1,https://example.com/images/item_2186.jpg
2187,jacket,white,long,casual,3,1,https://example.com/images/item_2187.jpg
2188,dress,black,long,casual,3,0,https://example.com/images/item_2188.jpg
2189,skirt,blue,short,casual,5,1,https://example.com/images/item_2189.jpg
2190,dress,white,short,casual,1,1,https://example.com/images/item_2190.jpg
2191,jacket,blue,long,formal,3,0,https://example.com/images/item_2191.jpg
2192,jacket,blue,short,casual,1,1,https://example.com/images/item_2192.jpg
2193,dress,green,short,formal,4,1,https://example.com/images/item_2193.jpg
2194,skirt,white,short,formal,2,1,https://example.com/images/item_2194.jpg
2195,skirt,green,long,formal,4,1,https://example.com/images/item_2195.jpg
2196,jacket,white,long,casual,2,1,https://example.com/images/item_2196.jpg
2197,shirt,blue,long,formal,3,1,https://example.com/images/item_2197.jpg
2198,pants,white,long,formal,2,0,https://example.com/images/item_2198.jpg
2199,pants,grey,short,casual,1,0,https://example.com/images/item_2199.jpg
2200,dress,grey,long,formal,3,1,https://example.com/images/item_2200.jpg
2201,skirt,grey,long,casual,5,0,https://example.com/images/item_2201.jpg
2202,skirt,red,short,formal,4,0,https://example.com/images/item_2202.jpg
2203,pants,green,long,casual,2,0,https://example.com/images/item_2203.jpg
2204,skirt,blue,short,formal,3,0,https://example.com/images/item_2204.jpg
2205,dress,green,short,formal,3,0,https://example.com/images/item_2205.jpg
2206,pants,black,short,formal,2,1,https://example.com/images/item_2206.jpg
2207,dress,black,long,casual,4,1,https://example.com/images/item_2207.jpg
2208,dress,blue,long,casual,2,1,https://example.com/images/item_2208.jpg
2209,shirt,red,long,formal,4,0,https://example.com/images/item_2209.jpg
2210,shirt,black,short,casual,5,1,https://example.com/images/item_2210.jpg
2211,jacket,red,long,formal,3,0,https://example.com/images/item_2211.jpg
2212,pants,grey,short,formal,5,1,https://example.com/images/item_2212.jpg
2213,jacket,red,short,casual,5,0,https://example.com/images/item_2213.jpg
2214,skirt,red,long,formal,5,1,https://example.com/images/item_2214.jpg
2215,skirt,black,long,formal,4,1,https://example.com/images/item_2215.jpg
2216,shirt,green,short,casual,5,1,https://example.com/images/item_2216.jpg
2217,shirt,grey,long,casual,1,0,https://example.com/images/item_2217.jpg
2218,skirt,red,long,formal,4,1,https://example.com/images/item_2218.jpg
2219,shirt,white,long,formal,4,1,https://example.com/images/item_2219.jpg
2220,dress,black,long,casual,3,1,https://example.com/images/item_2220.jpg
2221,pants,grey,long,formal,1,0,https://example.com/images/item_2221.jpg
2222,pants,white,short,formal,4,0,https://example.com/images/item_2222.jpg
2223,shirt,black,long,formal,3,1,https://example.com/images/item_2223.jpg
2224,dress,green,short,casual,5,0,https://example.com/images/item_2224.jpg
2225,jacket,white,short,formal,1,0,https://example.com/images/item_2225.jpg
2226,dress,white,long,formal,3,0,https://example.com/images/item_2226.jpg
2227,pants,blue,long,casual,5,0,https://example.com/images/item_2227.jpg
2228,skirt,blue,long,casual,5,1,https://example.com/images/item_2228.jpg
2229,shirt,blue,long,formal,3,1,https://example.com/images/item_2229.jpg
2230,jacket,grey,short,casual,2,0,https://example.com/images/item_2230.jpg
2231,skirt,black,short,casual,2,1,https://example.com/images/item_2231.jpg
2232,jacket,blue,long,casual,4,0,https://example.com/images/item_2232.jpg
2233,shirt,blue,short,casual,1,0,https://example.com/images/item_2233.jpg
2234,dress,red,long,formal,1,0,https://example.com/images/item_2234.jpg
2235,shirt,red,long,formal,5,1,https://example.com/images/item_2235.jpg
2236,jacket,white,long,casual,3,0,https://example.com/images/item_2236.jpg
2237,shirt,green,long,casual,2,0,https://example.com/images/item_2237.jpg
2238,dress,blue,long,casual,3,1,https://example.com/images/item_2238.jpg
2239,shirt,green,short,casual,3,0,https://example.com/images/item_2239.jpg
2240,jacket,grey,short,casual,5,1,https://example.com/images/item_2240.jpg
2241,pants,black,short,formal,2,1,https://example.com/images/item_2241.jpg
2242,shirt,blue,long,formal,4,0,https://example.com/images/item_2242.jpg
2243,jacket,green,long,formal,1,0,https://example.com/images/item_2243.jpg
2244,skirt,grey,long,casual,3,1,https://example.com/images/item_2244.jpg
2245,jacket,black,long,formal,5,0,https://example.com/images/item_2245.jpg
2246,shirt,white,short,casual,3,0,https://example.com/images/item_2246.jpg
2247,jacket,white,short,formal,2,1,https://example.com/images/item_2247.jpg
2248,pants,green,long,casual,4,1,https://example.com/images/item_2248.jpg
2249,pants,blue,short,formal,3,1,https://example.com/images/item_2249.jpg
2250,skirt,black,short,formal,5,1,https://example.com/images/item_2250.jpg
2251,pants,red,long,casual,5,0,https://example.com/images/item_2251.jpg
2252,pants,red,short,casual,5,1,https://example.com/images/item_2252.jpg
2253,dress,black,long,formal,1,0,https://example.com/images/item_2253.jpg
2254,pants,grey,short,casual,5,1,https://example.com/images/item_2254.jpg
2255,dress,black,long,casual,4,1,https://example.com/images/item_2255.jpg
2256,dress,white,long,casual,3,0,https://example.com/images/item_2256.jpg
2257,shirt,blue,long,formal,5,0,https://example.com/images/item_2257.jpg
2258,dress,grey,long,formal,2,0,https://example.com/images/item_2258.jpg
2259,shirt,blue,long,formal,5,1,https://example.com/images/item_2259.jpg
2260,pants,black,long,formal,4,0,https://example.com/images/item_2260.jpg
2261,dress,red,short,casual,5,1,https://example.com/images/item_2261.jpg
2262,jacket,blue,long,casual,4,0,https://example.com/images/item_2262.jpg
2263,jacket,blue,long,formal,1,1,https://example.com/images/item_2263.jpg
2264,pants,white,short,formal,2,0,https://example.com/images/item_2264.jpg
2265,jacket,white,long,formal,3,0,https://example.com/images/item_2265.jpg
2266,dress,grey,long,casual,4,1,https://example.com/images/item_2266.jpg
2267,shirt,blue,short,formal,2,1,https://example.com/images/item_2267.jpg
2268,shirt,red,short,casual,1,0,https://example.com/images/item_2268.jpg
2269,pants,blue,long,casual,3,1,https://example.com/images/item_2269.jpg
2270,jacket,red,long,formal,2,0,https://example.com/images/item_2270.jpg
2271,dress,red,short,formal,1,0,https://example.com/images/item_2271.jpg
2272,shirt,black,short,formal,1,0,https://example.com/images/item_2272.jpg
2273,pants,black,short,casual,5,1,https://example.com/images/item_2273.jpg
2274,jacket,black,long,formal,4,0,https://example.com/images/item_2274.jpg
2275,skirt,white,long,formal,3,0,https://example.com/images/item_2275.jpg
2276,jacket,grey,short,casual,2,0,https://example.com/images/item_2276.jpg
2277,shirt,black,short,formal,5,0,https://example.com/images/item_2277.jpg
2278,shirt,green,long,casual,1,1,https://example.com/images/item_2278.jpg
2279,pants,green,long,formal,1,1,https://example.com/images/item_2279.jpg
2280,jacket,grey,short,formal,5,0,https://example.com/images/item_2280.jpg
2281,skirt,blue,long,casual,2,0,https://example.com/images/item_2281.jpg
2282,shirt,blue,short,casual,1,0,https://example.com/images/item_2282.jpg
2283,dress,red,short,formal,1,1,https://example.com/images/item_2283.jpg
2284,skirt,grey,short,formal,3,1,https://example.com/images/item_2284.jpg
2285,pants,grey,long,casual,5,0,https://example.com/images/item_2285.jpg
2286,jacket,red,short,casual,5,1,https://example.com/images/item_2286.jpg
2287,jacket,green,short,formal,2,0,https://example.com/images/item_2287.jpg
2288,jacket,black,long,formal,5,0,https://example.com/images/item_2288.jpg
2289,dress,black,long,formal,3,0,https://example.com/images/item_2289.jpg
2290,skirt,grey,long,formal,2,1,https://example.com/images/item_2290.jpg
2291,pants,green,long,formal,1,1,https://example.com/images/item_2291.jpg
2292,shirt,blue,short,formal,3,1,https://example.com/images/item_2292.jpg
2293,dress,red,long,casual,2,0,https://example.com/images/item_2293.jpg
2294,skirt,red,short,formal,4,0,https://example.com/images/item_2294.jpg
2295,shirt,grey,long,casual,4,1,https://example.com/images/item_2295.jpg
2296,dress,blue,long,casual,3,1,https://example.com/images/item_2296.jpg
2297,jacket,grey,short,casual,4,0,https://example.com/images/item_2297.jpg
2298,jacket,white,long,casual,1,1,https://example.com/images/item_2298.jpg
2299,jacket,green,short,casual,4,1,https://example.com/images/item_2299.jpg
2300,dress,grey,long,casual,2,1,https://example.com/images/item_2300.jpg
2301,pants,green,short,casual,3,0,https://example.com/images/item_2301.jpg
2302,pants,red,short,formal,4,1,https://example.com/images/item_2302.jpg
2303,dress,green,long,formal,3,0,https://example.com/images/item_2303.jpg
2304,skirt,white,short,casual,4,1,https://example.com/images/item_2304.jpg
2305,dress,grey,long,casual,1,0,https://example.com/images/item_2305.jpg
2306,dress,black,short,formal,5,1,https://example.com/images/item_2306.jpg
2307,dress,grey,short,casual,5,1,https://example.com/images/item_2307.jpg
2308,pants,grey,short,formal,5,1,https://example.com/images/item_2308.jpg
2309,skirt,grey,long,casual,4,0,https://example.com/images/item_2309.jpg
2310,shirt,green,long,casual,2,1,https://example.com/images/item_2310.jpg
2311,dress,grey,short,formal,3,0,https://example.com/images/item_2311.jpg
2312,shirt,grey,short,casual,3,0,https://example.com/images/item_2312.jpg
2313,pants,red,short,formal,3,1,https://example.com/images/item_2313.jpg
2314,dress,blue,long,casual,1,1,https://example.com/images/item_2314.jpg
2315,dress,grey,short,casual,3,1,https://example.com/images/item_2315.jpg
2316,shirt,blue,short,casual,4,0,https://example.com/images/item_2316.jpg
2317,shirt,red,long,casual,3,1,https://example.com/images/item_2317.jpg
2318,skirt,green,long,casual,4,0,https://example.com/images/item_2318.jpg
2319,pants,black,short,formal,4,0,https://example.com/images/item_2319.jpg
2320,dress,blue,long,casual,3,1,https://example.com/images/item_2320.jpg
2321,skirt,black,long,casual,2,0,https://example.com/images/item_2321.jpg
2322,pants,red,long,formal,5,0,https://example.com/images/item_2322.jpg
2323,shirt,grey,long,casual,5,1,https://example.com/images/item_2323.jpg
2324,skirt,black,short,formal,5,1,https://example.com/images/item_2324.jpg
2325,dress,white,short,casual,2,1,https://example.com/images/item_2325.jpg
2326,dress,red,long,casual,1,0,https://example.com/images/item_2326.jpg
2327,jacket,white,long,casual,1,1,https://example.com/images/item_2327.jpg
2328,dress,white,short,casual,1,1,https://example.com/images/item_2328.jpg
2329,pants,black,short,formal,2,0,https://example.com/images/item_2329.jpg
2330,pants,white,long,formal,1,1,https://example.com/images/item_2330.jpg
2331,shirt,grey,short,casual,2,0,https://example.com/images/item_2331.jpg
2332,dress,black,long,formal,3,1,https://example.com/images/item_2332.jpg
2333,skirt,black,short,formal,3,1,https://example.com/images/item_2333.jpg
2334,jacket,white,short,casual,4,0,https://example.com/images/item_2334.jpg
2335,shirt,green,short,casual,2,0,https://example.com/images/item_2335.jpg
2336,jacket,red,long,casual,3,1,https://example.com/images/item_2336.jpg
2337,jacket,green,long,formal,1,0,https://example.com/images/item_2337.jpg
2338,shirt,white,long,casual,3,1,https://example.com/images/item_2338.jpg
2339,pants,grey,short,formal,1,0,https://example.com/images/item_2339.jpg
2340,jacket,white,short,casual,1,1,https://example.com/images/item_2340.jpg
2341,dress,white,long,casual,1,0,https://example.com/images/item_2341.jpg
2342,pants,grey,long,casual,2,0,https://example.com/images/item_2342.jpg
2343,skirt,black,long,formal,3,1,https://example.com/images/item_2343.jpg
2344,jacket,red,short,casual,4,0,https://example.com/images/item_2344.jpg
2345,dress,red,short,casual,1,0,https://example.com/images/item_2345.jpg
2346,shirt,green,short,formal,5,1,https://example.com/images/item_2346.jpg
2347,jacket,red,short,casual,2,0,https://example.com/images/item_2347.jpg
2348,skirt,grey,long,formal,4,0,https://example.com/images/item_2348.jpg
2349,skirt,green,short,formal,2,0,https://example.com/images/item_2349.jpg
2350,jacket,black,long,formal,4,1,https://example.com/images/item_2350.jpg
2351,shirt,white,short,casual,3,0,https://example.com/images/item_2351.jpg
2352,skirt,white,short,casual,3,0,https://example.com/images/item_2352.jpg
2353,shirt,black,long,formal,4,1,https://example.com/images/item_2353.jpg
2354,jacket,blue,long,casual,3,0,https://example.com/images/item_2354.jpg
2355,skirt,green,short,casual,1,1,https://example.com/images/item_2355.jpg
2356,pants,black,short,formal,4,1,https://example.com/images/item_2356.jpg
2357,skirt,blue,long,formal,3,0,https://example.com/images/item_2357.jpg
2358,jacket,red,long,formal,1,1,https://example.com/images/item_2358.jpg
2359,pants,green,long,formal,3,0,https://example.com/images/item_2359.jpg
2360,shirt,red,long,casual,5,1,https://example.com/images/item_2360.jpg
2361,shirt,black,short,casual,5,1,https://example.com/images/item_2361.jpg
2362,dress,white,long,formal,1,0,https://example.com/images/item_2362.jpg
2363,skirt,grey,long,formal,2,0,https://example.com/images/item_2363.jpg
2364,dress,red,short,formal,1,0,https://example.com/images/item_2364.jpg
2365,jacket,white,long,casual,1,0,https://example.com/images/item_2365.jpg
2366,dress,green,long,casual,1,1,https://example.com/images/item_2366.jpg
2367,pants,blue,long,formal,4,1,https://example.com/images/item_2367.jpg
2368,jacket,green,short,casual,1,1,https://example.com/images/item_2368.jpg
2369,skirt,white,long,formal,4,0,https://example.com/images/item_2369.jpg
2370,jacket,grey,short,casual,5,0,https://example.com/images/item_2370.jpg
2371,pants,white,short,formal,1,0,https://example.com/images/item_2371.jpg
2372,skirt,grey,long,formal,2,0,https://example.com/images/item_2372.jpg
2373,shirt,grey,short,formal,5,0,https://example.com/images/item_2373.jpg
2374,dress,blue,short,casual,3,0,https://example.com/images/item_2374.jpg
2375,shirt,blue,long,formal,1,0,https://example.com/images/item_2375.jpg
2376,skirt,green,short,formal,5,0,https://example.com/images/item_2376.jpg
2377,shirt,white,short,casual,3,1,https://example.com/images/item_2377.jpg
2378,skirt,grey,long,casual,3,1,https://example.com/images/item_2378.jpg
2379,skirt,green,long,formal,1,0,https://example.com/images/item_2379.jpg
2380,dress,green,long,casual,1,0,https://example.com/images/item_2380.jpg
2381,dress,blue,long,casual,4,0,https://example.com/images/item_2381.jpg
2382,jacket,red,long,formal,3,1,https://example.com/images/item_2382.jpg
2383,dress,red,short,formal,5,1,https://example.com/images/item_2383.jpg
2384,shirt,black,short,formal,2,0,https://example.com/images/item_2384.jpg
2385,skirt,white,long,formal,4,0,https://example.com/images/item_2385.jpg
2386,skirt,grey,short,casual,3,1,https://example.com/images/item_2386.jpg
2387,skirt,blue,long,casual,2,1,https://example.com/images/item_2387.jpg
2388,dress,black,long,casual,1,1,https://example.com/images/item_2388.jpg
2389,jacket,blue,short,casual,4,1,https://example.com/images/item_2389.jpg
2390,dress,grey,long,casual,2,0,https://example.com/images/item_2390.jpg
2391,skirt,green,long,casual,2,1,https://example.com/images/item_2391.jpg
2392,dress,red,long,casual,5,0,https://example.com/images/item_2392.jpg
2393,skirt,blue,short,casual,5,1,https://example.com/images/item_2393.jpg
2394,dress,black,short,formal,3,1,https://example.com/images/item_2394.jpg
2395,jacket,blue,long,formal,2,1,https://example.com/images/item_2395.jpg
2396,pants,green,short,formal,4,0,https://example.com/images/item_2396.jpg
2397,pants,black,short,casual,3,1,https://example.com/images/item_2397.jpg
2398,pants,blue,long,formal,2,1,https://example.com/images/item_2398.jpg
2399,jacket,black,long,formal,3,1,https://example.com/images/item_2399.jpg
2400,dress,blue,short,casual,5,1,https://example.com/images/item_2400.jpg
2401,pants,grey,short,casual,2,1,https://example.com/images/item_2401.jpg
2402,dress,grey,short,formal,2,0,https://example.com/images/item_2402.jpg
2403,skirt,white,long,formal,1,0,https://example.com/images/item_2403.jpg
2404,shirt,red,long,formal,4,1,https://example.com/images/item_2404.jpg
2405,jacket,green,long,casual,3,1,https://example.com/images/item_2405.jpg
2406,dress,grey,short,casual,3,0,https://example.com/images/item_2406.jpg
2407,dress,green,short,casual,5,1,https://example.com/images/item_2407.jpg
2408,shirt,blue,long,formal,4,1,https://example.com/images/item_2408.jpg
2409,jacket,red,long,casual,4,1,https://example.com/images/item_2409.jpg
2410,jacket,red,long,casual,4,0,https://example.com/images/item_2410.jpg
2411,skirt,white,long,formal,1,0,https://example.com/images/item_2411.jpg
2412,shirt,white,long,casual,3,0,https://example.com/images/item_2412.jpg
2413,skirt,white,long,casual,3,0,https://example.com/images/item_2413.jpg
2414,pants,white,short,formal,4,1,https://example.com/images/item_2414.jpg
2415,shirt,green,long,casual,1,1,https://example.com/images/item_2415.jpg
2416,jacket,black,short,casual,4,0,https://example.com/images/item_2416.jpg
2417,skirt,green,short,casual,5,0,https://example.com/images/item_2417.jpg
2418,jacket,green,long,formal,5,1,https://example.com/images/item_2418.jpg
2419,shirt,red,long,casual,3,1,https://example.com/images/item_2419.jpg
2420,dress,blue,long,casual,3,0,https://example.com/images/item_2420.jpg
2421,dress,blue,long,casual,3,1,https://example.com/images/item_2421.jpg
2422,skirt,green,short,formal,2,1,https://example.com/images/item_2422.jpg
2423,pants,red,short,casual,2,1,https://example.com/images/item_2423.jpg
2424,dress,grey,long,formal,4,0,https://example.com/images/item_2424.jpg
2425,dress,white,short,casual,3,1,https://example.com/images/item_2425.jpg
2426,skirt,white,short,formal,1,0,https://example.com/images/item_2426.jpg
2427,skirt,white,long,formal,1,1,https://example.com/images/item_2427.jpg
2428,pants,red,short,formal,5,1,https://example.com/images/item_2428.jpg
2429,pants,grey,short,casual,2,0,https://example.com/images/item_2429.jpg
2430,shirt,white,long,formal,5,1,https://example.com/images/item_2430.jpg
2431,shirt,white,short,formal,2,1,https://example.com/images/item_2431.jpg
2432,skirt,grey,short,casual,4,1,https://example.com/images/item_2432.jpg
2433,jacket,blue,long,formal,4,1,https://example.com/images/item_2433.jpg
2434,pants,green,short,formal,5,1,https://example.com/images/item_2434.jpg
2435,skirt,white,long,formal,5,1,https://example.com/images/item_2435.jpg
2436,skirt,red,short,casual,5,1,https://example.com/images/item_2436.jpg
2437,shirt,white,long,casual,5,0,https://example.com/images/item_2437.jpg
2438,pants,red,short,casual,4,1,https://example.com/images/item_2438.jpg
2439,dress,grey,long,casual,2,0,https://example.com/images/item_2439.jpg
2440,skirt,grey,long,formal,2,1,https://example.com/images/item_2440.jpg
2441,dress,white,long,casual,1,0,https://example.com/images/item_2441.jpg
2442,dress,white,short,formal,3,1,https://example.com/images/item_2442.jpg
2443,dress,grey,long,casual,2,0,https://example.com/images/item_2443.jpg
2444,dress,black,short,casual,1,0,https://example.com/images/item_2444.jpg
2445,pants,white,short,formal,4,0,https://example.com/images/item_2445.jpg
2446,pants,black,long,casual,2,1,https://example.com/images/item_2446.jpg
2447,dress,red,short,formal,2,1,https://example.com/images/item_2447.jpg
2448,dress,green,short,formal,3,0,https://example.com/images/item_2448.jpg
2449,dress,black,long,casual,4,1,https://example.com/images/item_2449.jpg
2450,pants,white,long,casual,4,0,https://example.com/images/item_2450.jpg
2451,pants,black,long,casual,4,0,https://example.com/images/item_2451.jpg
2452,pants,green,long,formal,5,0,https://example.com/images/item_2452.jpg
2453,dress,green,short,casual,2,0,https://example.com/images/item_2453.jpg
2454,skirt,black,short,casual,5,1,https://example.com/images/item_2454.jpg
2455,pants,black,short,formal,1,1,https://example.com/images/item_2455.jpg
2456,pants,blue,long,casual,2,1,https://example.com/images/item_2456.jpg
2457,shirt,green,long,casual,2,0,https://example.com/images/item_2457.jpg
2458,shirt,grey,long,formal,4,0,https://example.com/images/item_2458.jpg
2459,skirt,blue,long,casual,2,1,https://example.com/images/item_2459.jpg
2460,shirt,green,short,formal,5,1,https://example.com/images/item_2460.jpg
2461,skirt,red,short,casual,1,1,https://example.com/images/item_2461.jpg
2462,shirt,grey,short,formal,3,0,https://example.com/images/item_2462.jpg
2463,dress,blue,short,casual,2,0,https://example.com/images/item_2463.jpg
2464,skirt,grey,long,formal,1,0,https://example.com/images/item_2464.jpg
2465,shirt,black,long,casual,2,1,https://example.com/images/item_2465.jpg
2466,skirt,red,long,casual,5,0,https://example.com/images/item_2466.jpg
2467,pants,grey,long,formal,1,1,https://example.com/images/item_2467.jpg
2468,shirt,blue,short,formal,5,0,https://example.com/images/item_2468.jpg
2469,shirt,blue,long,casual,1,0,https://example.com/images/item_2469.jpg
2470,pants,white,long,formal,5,1,https://example.com/images/item_2470.jpg
2471,jacket,red,short,formal,2,1,https://example.com/images/item_2471.jpg
2472,pants,black,long,formal,4,1,https://example.com/images/item_2472.jpg
2473,pants,black,short,casual,3,0,https://example.com/images/item_2473.jpg
2474,skirt,black,long,formal,5,0,https://example.com/images/item_2474.jpg
2475,shirt,white,short,casual,3,0,https://example.com/images/item_2475.jpg
2476,shirt,grey,short,formal,4,0,https://example.com/images/item_2476.jpg
2477,shirt,red,long,casual,3,1,https://example.com/images/item_2477.jpg
2478,dress,green,long,casual,1,1,https://example.com/images/item_2478.jpg
2479,skirt,blue,long,casual,1,1,https://example.com/images/item_2479.jpg
2480,shirt,red,short,casual,4,1,https://example.com/images/item_2480.jpg
2481,skirt,grey,short,casual,3,0,https://example.com/images/item_2481.jpg
2482,shirt,red,short,casual,5,1,https://example.com/images/item_2482.jpg
2483,pants,green,short,formal,2,0,https://example.com/images/item_2483.jpg
2484,pants,green,long,casual,1,1,https://example.com/images/item_2484.jpg
2485,pants,grey,long,casual,4,0,https://example.com/images/item_2485.jpg
2486,pants,black,short,formal,2,0,https://example.com/images/item_2486.jpg
2487,dress,white,long,casual,2,1,https://example.com/images/item_2487.jpg
2488,skirt,red,long,casual,3,0,https://example.com/images/item_2488.jpg
2489,dress,black,short,casual,5,0,https://example.com/images/item_2489.jpg
2490,skirt,blue,short,formal,1,1,https://example.com/images/item_2490.jpg
2491,pants,red,short,casual,4,1,https://example.com/images/item_2491.jpg
2492,shirt,grey,long,formal,4,0,https://example.com/images/item_2492.jpg
2493,skirt,green,short,casual,1,1,https://example.com/images/item_2493.jpg
2494,jacket,grey,short,formal,2,1,https://example.com/images/item_2494.jpg
2495,shirt,grey,short,casual,2,0,https://example.com/images/item_2495.jpg
2496,pants,red,long,formal,4,1,https://example.com/images/item_2496.jpg
2497,shirt,green,short,casual,1,1,https://example.com/images/item_2497.jpg
2498,dress,red,short,casual,5,0,https://example.com/images/item_2498.jpg
2499,skirt,white,short,formal,5,0,https://example.com/images/item_2499.jpg
2500,jacket,green,long,formal,3,0,https://example.com/images/item_2500.jpg
2501,pants,green,short,casual,4,0,https://example.com/images/item_2501.jpg
2502,jacket,red,long,formal,2,0,https://example.com/images/item_2502.jpg
2503,skirt,white,long,casual,3,0,https://example.com/images/item_2503.jpg
2504,pants,black,long,casual,4,1,https://example.com/images/item_2504.jpg
2505,skirt,blue,short,formal,5,0,https://example.com/images/item_2505.jpg
2506,skirt,blue,short,casual,2,1,https://example.com/images/item_2506.jpg
2507,skirt,blue,short,casual,3,0,https://example.com/images/item_2507.jpg
2508,shirt,red,short,casual,4,1,https://example.com/images/item_2508.jpg
2509,skirt,red,long,formal,1,1,https://example.com/images/item_2509.jpg
2510,dress,grey,long,casual,1,1,https://example.com/images/item_2510.jpg
2511,skirt,white,long,formal,4,1,https://example.com/images/item_2511.jpg
